false_id,group,control_id,design_distance,max_standardized_gap
zh_ja_019,true_friend,true_000558,1.5196914672579465,1.0550927363200362
zh_ja_019,true_friend,true_003986,1.5491548083273516,1.0550927363200362
zh_ja_019,true_friend,true_003000,1.5493332462820903,1.0550927363200362
zh_ja_019,true_friend,true_003250,1.550568490768466,1.0550927363200362
zh_ja_019,true_friend,true_004030,1.56583775026863,1.0550927363200362
zh_ja_019,true_friend,true_000496,1.5680802755171146,1.0550927363200362
zh_ja_019,true_friend,true_000835,1.5912433850788188,1.0550927363200362
zh_ja_019,true_friend,true_002712,1.6052111782028624,1.0550927363200362
zh_ja_019,true_friend,true_006437,1.6065210652575312,1.0550927363200362
zh_ja_019,true_friend,true_003490,1.6570413226749263,1.0550927363200362
zh_ja_019,true_friend,true_002943,1.691799864685689,1.0550927363200362
zh_ja_019,true_friend,true_000518,1.6958426644758346,1.0550927363200362
zh_ja_019,true_friend,true_003928,1.7069857367381902,1.0550927363200362
zh_ja_019,true_friend,true_003855,1.7189551244954726,1.0550927363200362
zh_ja_019,true_friend,true_006358,1.7263187196165677,1.0550927363200362
zh_ja_019,true_friend,true_005553,1.7290989638695653,1.0550927363200362
zh_ja_019,true_friend,true_002261,1.7457213549238315,1.0550927363200362
zh_ja_019,true_friend,true_001066,1.7513743111235622,1.0550927363200362
zh_ja_019,true_friend,true_006439,1.7568463611759857,1.0550927363200362
zh_ja_019,true_friend,true_006531,1.7620897362962071,1.0550927363200362
zh_ja_019,true_friend,true_004942,1.7704446601228332,1.0550927363200362
zh_ja_019,true_friend,true_000265,1.7854108351154305,1.0550927363200362
zh_ja_019,true_friend,true_003368,1.8189754456879434,1.0550927363200362
zh_ja_019,true_friend,true_005396,1.8237011814544957,1.0550927363200362
zh_ja_019,true_friend,true_000284,1.8356095891681663,1.0550927363200362
zh_ja_019,true_friend,true_003489,1.8447490399643134,1.0550927363200362
zh_ja_019,true_friend,true_001486,1.8561938318044309,1.0550927363200362
zh_ja_019,true_friend,true_005489,1.8562775634972577,1.0550927363200362
zh_ja_019,true_friend,true_001038,1.8619548972948616,1.0550927363200362
zh_ja_019,true_friend,true_002305,1.8793210459764857,1.0550927363200362
zh_ja_019,true_friend,true_003873,1.8847469141025202,1.0550927363200362
zh_ja_019,true_friend,true_006555,1.8936821782532098,1.0550927363200362
zh_ja_019,true_friend,true_001908,1.916091155660704,1.0550927363200362
zh_ja_019,true_friend,true_002631,1.9433017450060115,1.0550927363200362
zh_ja_019,true_friend,true_005170,1.9448876602981575,1.0550927363200362
zh_ja_019,true_friend,true_005346,1.9781247877337556,1.0550927363200362
zh_ja_019,true_friend,true_006286,2.0086074630690183,1.0550927363200362
zh_ja_019,true_friend,true_003929,2.0138904143429546,1.0550927363200362
zh_ja_019,true_friend,true_005410,2.0173103100102647,1.0550927363200362
zh_ja_019,true_friend,true_001911,2.0181431056799033,1.0550927363200362
zh_ja_019,true_friend,true_005050,2.0346336814714223,1.0550927363200362
zh_ja_019,true_friend,true_002409,2.046199127967726,1.0550927363200362
zh_ja_019,true_friend,true_003680,2.0540912116861216,1.0550927363200362
zh_ja_019,true_friend,true_005604,2.063590672901316,1.0550927363200362
zh_ja_019,true_friend,true_000918,2.0928092634973363,1.0550927363200362
zh_ja_019,true_friend,true_004483,2.0929611572502287,1.0550927363200362
zh_ja_019,true_friend,true_001089,2.0963505127016786,1.0550927363200362
zh_ja_019,true_friend,true_000723,2.097689656891787,1.0550927363200362
zh_ja_019,true_friend,true_003918,2.1001111011384967,1.0550927363200362
zh_ja_019,true_friend,true_001989,2.1149274073588007,1.0550927363200362
zh_ja_019,true_friend,true_003377,2.1188944046632314,1.0550927363200362
zh_ja_019,true_friend,true_006180,2.132849634461051,1.0550927363200362
zh_ja_019,true_friend,true_004901,2.171341562894076,1.0550927363200362
zh_ja_019,true_friend,true_006014,2.1799749555584915,1.0550927363200362
zh_ja_019,true_friend,true_004166,2.182861913056875,1.0550927363200362
zh_ja_019,true_friend,true_006516,2.211820888387824,1.0550927363200362
zh_ja_019,true_friend,true_005610,2.2402862314462,1.0550927363200362
zh_ja_019,true_friend,true_003439,2.2688817536545365,1.0550927363200362
zh_ja_019,true_friend,true_000730,2.2750089867251377,1.0550927363200362
zh_ja_019,true_friend,true_002362,2.2915076626208037,1.0550927363200362
zh_ja_019,true_friend,true_001907,2.308017449298445,1.0550927363200362
zh_ja_019,true_friend,true_003975,2.3115842679845926,1.0550927363200362
zh_ja_019,true_friend,true_003706,2.3355279358741132,1.0550927363200362
zh_ja_019,true_friend,true_003558,2.341668380975341,1.0550927363200362
zh_ja_019,true_friend,true_003626,2.3532909501252837,1.0550927363200362
zh_ja_019,true_friend,true_005052,2.3562273720952405,1.0550927363200362
zh_ja_019,true_friend,true_001229,2.369292783772914,1.0550927363200362
zh_ja_019,true_friend,true_003393,2.3741757437742823,1.0550927363200362
zh_ja_019,true_friend,true_001312,2.4277817995661124,1.0550927363200362
zh_ja_019,true_friend,true_004948,2.435517331949783,1.0550927363200362
zh_ja_019,true_friend,true_006207,2.4357510997579324,1.0550927363200362
zh_ja_019,true_friend,true_005244,2.440933835033241,1.0550927363200362
zh_ja_019,true_friend,true_005336,2.4553219327240225,1.0550927363200362
zh_ja_020,true_friend,true_005181,0.08053648307416439,0.23250127900835243
zh_ja_020,true_friend,true_000903,0.493326000401742,0.5812531975208803
zh_ja_020,true_friend,true_001239,0.5002012205006598,0.5376592077068137
zh_ja_020,true_friend,true_005353,0.6625832879559607,0.6539098472109908
zh_ja_020,true_friend,true_000676,1.0320975664420502,0.7909738187926147
zh_ja_020,true_friend,true_002109,1.810084523079432,1.0333690213258353
zh_ja_020,true_friend,true_006219,1.997670023292075,1.1583489637909536
zh_ja_020,true_friend,true_004767,2.2945506335143175,1.1625063950417607
zh_ja_020,true_friend,true_002856,2.653477410381878,1.263006581620465
zh_ja_020,true_friend,true_005636,5.088509121538651,1.8454789021287947
zh_ja_020,true_friend,true_001577,7.585167661352521,2.121574170951213
zh_ja_020,true_friend,true_002898,12.071676936246721,2.402363920056325
zh_ja_020,true_friend,true_003323,12.396583457273259,2.402363920056325
zh_ja_020,true_friend,true_002316,12.405549457818607,2.402363920056325
zh_ja_020,true_friend,true_003629,12.521282513107202,2.402363920056325
zh_ja_020,true_friend,true_002837,12.941737296045483,2.402363920056325
zh_ja_020,true_friend,true_001678,13.383744961543641,2.402363920056325
zh_ja_020,true_friend,true_005572,14.0637368392673,2.402363920056325
zh_ja_020,true_friend,true_002335,15.010119459439716,2.402363920056325
zh_ja_020,true_friend,true_002899,15.057412544910102,2.402363920056325
zh_ja_020,true_friend,true_004214,15.366765899536565,2.402363920056325
zh_ja_020,true_friend,true_003792,15.886967559713579,2.402363920056325
zh_ja_020,true_friend,true_000760,16.04204153636974,2.7609526882241813
zh_ja_020,true_friend,true_001679,21.3105539909496,2.402363920056325
zh_ja_020,true_friend,true_001776,21.71604912177566,2.402363920056325
zh_ja_020,true_friend,true_005179,21.85906996389668,2.402363920056325
zh_ja_020,true_friend,true_002595,22.071996766536408,2.402363920056325
zh_ja_020,true_friend,true_003010,22.51158532982729,2.402363920056325
zh_ja_020,true_friend,true_002604,22.7791553587181,2.402363920056325
zh_ja_020,true_friend,true_005429,22.883607866368514,2.402363920056325
zh_ja_020,true_friend,true_002603,23.37828176135288,2.402363920056325
zh_ja_020,true_friend,true_002092,23.609029377177954,2.402363920056325
zh_ja_020,true_friend,true_000140,23.71844092133165,2.402363920056325
zh_ja_020,true_friend,true_003111,24.10791851193246,2.402363920056325
zh_ja_020,true_friend,true_000604,24.63487136438731,2.402363920056325
zh_ja_020,true_friend,true_004946,25.01662720005588,2.402363920056325
zh_ja_020,true_friend,true_003459,25.213651835018155,2.402363920056325
zh_ja_020,true_friend,true_003809,25.241597135703863,2.402363920056325
zh_ja_020,true_friend,true_000170,25.370552471085254,2.402363920056325
zh_ja_020,true_friend,true_004826,25.53300270387146,2.402363920056325
zh_ja_020,true_friend,true_000153,25.59979230103263,2.402363920056325
zh_ja_020,true_friend,true_002609,26.428341355616233,2.402363920056325
zh_ja_020,true_friend,true_002353,26.584831967966622,2.402363920056325
zh_ja_020,true_friend,true_002630,26.593427964024563,2.402363920056325
zh_ja_020,true_friend,true_003363,26.6070419615372,2.402363920056325
zh_ja_020,true_friend,true_002615,26.654288499983096,2.402363920056325
zh_ja_020,true_friend,true_001624,26.901580247497137,2.402363920056325
zh_ja_020,true_friend,true_000602,27.380463058887983,2.402363920056325
zh_ja_020,true_friend,true_002835,27.68959530094609,2.402363920056325
zh_ja_020,true_friend,true_001680,28.233595291820777,2.402363920056325
zh_ja_020,true_friend,true_000172,28.822334927446946,2.402363920056325
zh_ja_020,true_friend,true_002598,30.21408230738416,2.402363920056325
zh_ja_020,true_friend,true_000608,30.433683332522236,2.402363920056325
zh_ja_020,true_friend,true_003671,31.242506380349802,2.661444642995882
zh_ja_020,true_friend,true_006153,31.338162078839837,2.402363920056325
